,Product code_x,Bureau of Meteorology station number_x,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality_x,Date,Product code_y,Bureau of Meteorology station number_y,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality_y,Product code,Bureau of Meteorology station number,Daily global solar exposure (MJ/m*m)
198,IDCJAC0009,40913,0.2,1.0,N,2014-07-18,IDCJAC0010,40913,18.7,1.0,Y,IDCJAC0016,40913,15.2
199,IDCJAC0009,40913,0.0,1.0,N,2014-07-19,IDCJAC0010,40913,20.3,1.0,Y,IDCJAC0016,40913,15.2
200,IDCJAC0009,40913,0.0,1.0,N,2014-07-20,IDCJAC0010,40913,23.2,1.0,Y,IDCJAC0016,40913,13.7
201,IDCJAC0009,40913,0.0,1.0,N,2014-07-21,IDCJAC0010,40913,22.2,1.0,Y,IDCJAC0016,40913,10.1
202,IDCJAC0009,40913,0.0,1.0,N,2014-07-22,IDCJAC0010,40913,22.6,1.0,Y,IDCJAC0016,40913,10.9
203,IDCJAC0009,40913,2.4,1.0,N,2014-07-23,IDCJAC0010,40913,22.8,1.0,Y,IDCJAC0016,40913,14.2
204,IDCJAC0009,40913,0.2,1.0,N,2014-07-24,IDCJAC0010,40913,23.3,1.0,Y,IDCJAC0016,40913,13.8
205,IDCJAC0009,40913,0.0,1.0,N,2014-07-25,IDCJAC0010,40913,23.8,1.0,Y,IDCJAC0016,40913,14.7
206,IDCJAC0009,40913,0.0,1.0,N,2014-07-26,IDCJAC0010,40913,22.7,1.0,Y,IDCJAC0016,40913,9.4
207,IDCJAC0009,40913,8.0,1.0,N,2014-07-27,IDCJAC0010,40913,24.4,1.0,Y,IDCJAC0016,40913,15.7
208,IDCJAC0009,40913,0.2,1.0,N,2014-07-28,IDCJAC0010,40913,23.7,1.0,Y,IDCJAC0016,40913,15.7
209,IDCJAC0009,40913,0.0,1.0,N,2014-07-29,IDCJAC0010,40913,25.1,1.0,Y,IDCJAC0016,40913,16.1
210,IDCJAC0009,40913,0.0,1.0,N,2014-07-30,IDCJAC0010,40913,25.9,1.0,Y,IDCJAC0016,40913,16.5
211,IDCJAC0009,40913,0.0,1.0,N,2014-07-31,IDCJAC0010,40913,25.4,1.0,Y,IDCJAC0016,40913,16.1
212,IDCJAC0009,40913,0.0,1.0,N,2014-08-01,IDCJAC0010,40913,28.5,1.0,Y,IDCJAC0016,40913,14.8
213,IDCJAC0009,40913,0.0,1.0,N,2014-08-02,IDCJAC0010,40913,21.4,1.0,Y,IDCJAC0016,40913,16.6
214,IDCJAC0009,40913,0.0,1.0,N,2014-08-03,IDCJAC0010,40913,21.4,1.0,Y,IDCJAC0016,40913,12.4
215,IDCJAC0009,40913,2.0,1.0,N,2014-08-04,IDCJAC0010,40913,20.2,1.0,Y,IDCJAC0016,40913,11.5
216,IDCJAC0009,40913,0.4,1.0,N,2014-08-05,IDCJAC0010,40913,21.8,1.0,Y,IDCJAC0016,40913,13.7
217,IDCJAC0009,40913,,,,2014-08-06,IDCJAC0010,40913,22.3,1.0,Y,IDCJAC0016,40913,15.1
218,IDCJAC0009,40913,0.0,1.0,N,2014-08-07,IDCJAC0010,40913,24.0,1.0,Y,IDCJAC0016,40913,16.6
219,IDCJAC0009,40913,0.0,1.0,N,2014-08-08,IDCJAC0010,40913,23.3,1.0,Y,IDCJAC0016,40913,14.4
220,IDCJAC0009,40913,0.0,1.0,N,2014-08-09,IDCJAC0010,40913,21.9,1.0,Y,IDCJAC0016,40913,11.1
221,IDCJAC0009,40913,0.0,1.0,N,2014-08-10,IDCJAC0010,40913,24.6,1.0,Y,IDCJAC0016,40913,16.3
222,IDCJAC0009,40913,0.0,1.0,N,2014-08-11,IDCJAC0010,40913,25.9,1.0,Y,IDCJAC0016,40913,17.0
223,IDCJAC0009,40913,0.0,1.0,N,2014-08-12,IDCJAC0010,40913,22.1,1.0,Y,IDCJAC0016,40913,13.7
224,IDCJAC0009,40913,0.0,1.0,N,2014-08-13,IDCJAC0010,40913,22.6,1.0,Y,IDCJAC0016,40913,15.8
225,IDCJAC0009,40913,0.0,1.0,N,2014-08-14,IDCJAC0010,40913,21.6,1.0,Y,IDCJAC0016,40913,11.7
226,IDCJAC0009,40913,0.0,1.0,N,2014-08-15,IDCJAC0010,40913,20.9,1.0,Y,IDCJAC0016,40913,10.1
227,IDCJAC0009,40913,4.0,1.0,N,2014-08-16,IDCJAC0010,40913,17.4,1.0,Y,IDCJAC0016,40913,4.9
228,IDCJAC0009,40913,51.6,1.0,N,2014-08-17,IDCJAC0010,40913,22.5,1.0,Y,IDCJAC0016,40913,16.8
229,IDCJAC0009,40913,0.0,1.0,N,2014-08-18,IDCJAC0010,40913,20.9,1.0,Y,IDCJAC0016,40913,16.1
230,IDCJAC0009,40913,0.0,1.0,N,2014-08-19,IDCJAC0010,40913,24.3,1.0,Y,IDCJAC0016,40913,18.0
231,IDCJAC0009,40913,0.0,1.0,N,2014-08-20,IDCJAC0010,40913,24.2,1.0,Y,IDCJAC0016,40913,17.3
232,IDCJAC0009,40913,0.0,1.0,N,2014-08-21,IDCJAC0010,40913,23.2,1.0,Y,IDCJAC0016,40913,15.5
233,IDCJAC0009,40913,3.2,1.0,N,2014-08-22,IDCJAC0010,40913,17.1,1.0,Y,IDCJAC0016,40913,4.2
234,IDCJAC0009,40913,22.4,1.0,N,2014-08-23,IDCJAC0010,40913,18.5,1.0,Y,IDCJAC0016,40913,6.7
235,IDCJAC0009,40913,6.0,1.0,N,2014-08-24,IDCJAC0010,40913,22.8,1.0,Y,IDCJAC0016,40913,13.6
236,IDCJAC0009,40913,0.0,1.0,N,2014-08-25,IDCJAC0010,40913,24.0,1.0,Y,IDCJAC0016,40913,13.0
237,IDCJAC0009,40913,0.0,1.0,N,2014-08-26,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,17.1
238,IDCJAC0009,40913,0.0,1.0,N,2014-08-27,IDCJAC0010,40913,23.8,1.0,Y,IDCJAC0016,40913,15.3
239,IDCJAC0009,40913,3.6,1.0,N,2014-08-28,IDCJAC0010,40913,23.7,1.0,Y,IDCJAC0016,40913,12.5
240,IDCJAC0009,40913,0.0,1.0,N,2014-08-29,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,19.3
241,IDCJAC0009,40913,0.0,1.0,N,2014-08-30,IDCJAC0010,40913,24.3,1.0,Y,IDCJAC0016,40913,18.3
242,IDCJAC0009,40913,0.0,1.0,N,2014-08-31,IDCJAC0010,40913,25.8,1.0,Y,IDCJAC0016,40913,18.9
243,IDCJAC0009,40913,0.0,1.0,N,2014-09-01,IDCJAC0010,40913,25.3,1.0,Y,IDCJAC0016,40913,18.1
244,IDCJAC0009,40913,0.0,1.0,N,2014-09-02,IDCJAC0010,40913,29.1,1.0,Y,IDCJAC0016,40913,14.9
245,IDCJAC0009,40913,0.0,1.0,N,2014-09-03,IDCJAC0010,40913,23.1,1.0,Y,IDCJAC0016,40913,20.9
246,IDCJAC0009,40913,0.0,1.0,N,2014-09-04,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,20.9
247,IDCJAC0009,40913,0.0,1.0,N,2014-09-05,IDCJAC0010,40913,23.8,1.0,Y,IDCJAC0016,40913,20.5
248,IDCJAC0009,40913,0.0,1.0,N,2014-09-06,IDCJAC0010,40913,23.4,1.0,Y,IDCJAC0016,40913,15.6
249,IDCJAC0009,40913,0.0,1.0,N,2014-09-07,IDCJAC0010,40913,23.1,1.0,Y,IDCJAC0016,40913,15.9
250,IDCJAC0009,40913,3.0,1.0,N,2014-09-08,IDCJAC0010,40913,23.0,1.0,Y,IDCJAC0016,40913,13.6
251,IDCJAC0009,40913,0.0,1.0,N,2014-09-09,IDCJAC0010,40913,23.6,1.0,Y,IDCJAC0016,40913,17.2
252,IDCJAC0009,40913,0.0,1.0,N,2014-09-10,IDCJAC0010,40913,28.3,1.0,Y,IDCJAC0016,40913,19.7
253,IDCJAC0009,40913,0.0,1.0,N,2014-09-11,IDCJAC0010,40913,27.0,1.0,Y,IDCJAC0016,40913,21.7
254,IDCJAC0009,40913,0.0,1.0,N,2014-09-12,IDCJAC0010,40913,25.2,1.0,Y,IDCJAC0016,40913,17.1
255,IDCJAC0009,40913,0.0,1.0,N,2014-09-13,IDCJAC0010,40913,24.2,1.0,Y,IDCJAC0016,40913,14.5
256,IDCJAC0009,40913,0.0,1.0,N,2014-09-14,IDCJAC0010,40913,24.7,1.0,Y,IDCJAC0016,40913,20.3
257,IDCJAC0009,40913,0.0,1.0,N,2014-09-15,IDCJAC0010,40913,26.3,1.0,Y,IDCJAC0016,40913,21.1
258,IDCJAC0009,40913,0.0,1.0,N,2014-09-16,IDCJAC0010,40913,26.9,1.0,Y,IDCJAC0016,40913,20.6
259,IDCJAC0009,40913,0.0,1.0,N,2014-09-17,IDCJAC0010,40913,29.5,1.0,Y,IDCJAC0016,40913,23.0
260,IDCJAC0009,40913,0.0,1.0,N,2014-09-18,IDCJAC0010,40913,27.3,1.0,Y,IDCJAC0016,40913,23.2
261,IDCJAC0009,40913,0.0,1.0,N,2014-09-19,IDCJAC0010,40913,24.7,1.0,Y,IDCJAC0016,40913,22.5
262,IDCJAC0009,40913,0.0,1.0,N,2014-09-20,IDCJAC0010,40913,24.0,1.0,Y,IDCJAC0016,40913,15.7
263,IDCJAC0009,40913,0.0,1.0,N,2014-09-21,IDCJAC0010,40913,24.4,1.0,Y,IDCJAC0016,40913,18.9
264,IDCJAC0009,40913,0.6,1.0,N,2014-09-22,IDCJAC0010,40913,23.4,1.0,Y,IDCJAC0016,40913,15.5
265,IDCJAC0009,40913,3.0,1.0,N,2014-09-23,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,17.5
266,IDCJAC0009,40913,0.8,1.0,N,2014-09-24,IDCJAC0010,40913,23.4,1.0,Y,IDCJAC0016,40913,14.8
267,IDCJAC0009,40913,0.0,1.0,N,2014-09-25,IDCJAC0010,40913,26.3,1.0,Y,IDCJAC0016,40913,15.2
268,IDCJAC0009,40913,9.8,1.0,N,2014-09-26,IDCJAC0010,40913,25.5,1.0,Y,IDCJAC0016,40913,17.9
269,IDCJAC0009,40913,0.0,1.0,N,2014-09-27,IDCJAC0010,40913,26.6,1.0,Y,IDCJAC0016,40913,20.6
270,IDCJAC0009,40913,10.4,1.0,N,2014-09-28,IDCJAC0010,40913,23.9,1.0,Y,IDCJAC0016,40913,18.9
271,IDCJAC0009,40913,0.0,1.0,N,2014-09-29,IDCJAC0010,40913,24.9,1.0,Y,IDCJAC0016,40913,23.3
272,IDCJAC0009,40913,0.0,1.0,N,2014-09-30,IDCJAC0010,40913,26.2,1.0,Y,IDCJAC0016,40913,23.5
273,IDCJAC0009,40913,0.0,1.0,N,2014-10-01,IDCJAC0010,40913,31.4,1.0,Y,IDCJAC0016,40913,23.8
274,IDCJAC0009,40913,0.0,1.0,N,2014-10-02,IDCJAC0010,40913,23.2,1.0,Y,IDCJAC0016,40913,15.6
275,IDCJAC0009,40913,0.0,1.0,N,2014-10-03,IDCJAC0010,40913,26.0,1.0,Y,IDCJAC0016,40913,23.8
276,IDCJAC0009,40913,0.0,1.0,N,2014-10-04,IDCJAC0010,40913,25.8,1.0,Y,IDCJAC0016,40913,19.6
277,IDCJAC0009,40913,0.0,1.0,N,2014-10-05,IDCJAC0010,40913,26.9,1.0,Y,IDCJAC0016,40913,24.1
278,IDCJAC0009,40913,0.0,1.0,N,2014-10-06,IDCJAC0010,40913,27.2,1.0,Y,IDCJAC0016,40913,24.5
279,IDCJAC0009,40913,0.0,1.0,N,2014-10-07,IDCJAC0010,40913,26.9,1.0,Y,IDCJAC0016,40913,24.6
280,IDCJAC0009,40913,0.0,1.0,N,2014-10-08,IDCJAC0010,40913,31.7,1.0,Y,IDCJAC0016,40913,23.4
281,IDCJAC0009,40913,0.0,1.0,N,2014-10-09,IDCJAC0010,40913,25.3,1.0,Y,IDCJAC0016,40913,14.4
282,IDCJAC0009,40913,0.0,1.0,N,2014-10-10,IDCJAC0010,40913,25.4,1.0,Y,IDCJAC0016,40913,17.4
283,IDCJAC0009,40913,0.0,1.0,N,2014-10-11,IDCJAC0010,40913,26.4,1.0,Y,IDCJAC0016,40913,21.3
284,IDCJAC0009,40913,0.0,1.0,N,2014-10-12,IDCJAC0010,40913,26.2,1.0,Y,IDCJAC0016,40913,23.8
285,IDCJAC0009,40913,0.0,1.0,N,2014-10-13,IDCJAC0010,40913,26.9,1.0,Y,IDCJAC0016,40913,25.3
286,IDCJAC0009,40913,3.2,1.0,N,2014-10-14,IDCJAC0010,40913,27.7,1.0,Y,IDCJAC0016,40913,22.0
287,IDCJAC0009,40913,0.0,1.0,N,2014-10-15,IDCJAC0010,40913,26.2,1.0,Y,IDCJAC0016,40913,25.8
288,IDCJAC0009,40913,0.0,1.0,N,2014-10-16,IDCJAC0010,40913,26.7,1.0,Y,IDCJAC0016,40913,20.5
289,IDCJAC0009,40913,0.0,1.0,N,2014-10-17,IDCJAC0010,40913,30.2,1.0,Y,IDCJAC0016,40913,25.7
290,IDCJAC0009,40913,0.0,1.0,N,2014-10-18,IDCJAC0010,40913,26.5,1.0,Y,IDCJAC0016,40913,23.5
291,IDCJAC0009,40913,0.0,1.0,N,2014-10-19,IDCJAC0010,40913,26.9,1.0,Y,IDCJAC0016,40913,24.3
292,IDCJAC0009,40913,0.0,1.0,N,2014-10-20,IDCJAC0010,40913,26.6,1.0,Y,IDCJAC0016,40913,27.3
293,IDCJAC0009,40913,0.0,1.0,N,2014-10-21,IDCJAC0010,40913,27.1,1.0,Y,IDCJAC0016,40913,15.0
294,IDCJAC0009,40913,0.0,1.0,N,2014-10-22,IDCJAC0010,40913,25.5,1.0,Y,IDCJAC0016,40913,21.5
295,IDCJAC0009,40913,0.0,1.0,N,2014-10-23,IDCJAC0010,40913,27.0,1.0,Y,IDCJAC0016,40913,27.9
296,IDCJAC0009,40913,0.0,1.0,N,2014-10-24,IDCJAC0010,40913,27.3,1.0,Y,IDCJAC0016,40913,27.5
297,IDCJAC0009,40913,0.0,1.0,N,2014-10-25,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,27.2
298,IDCJAC0009,40913,0.0,1.0,N,2014-10-26,IDCJAC0010,40913,29.0,1.0,Y,IDCJAC0016,40913,27.4
299,IDCJAC0009,40913,0.0,1.0,N,2014-10-27,IDCJAC0010,40913,34.0,1.0,Y,IDCJAC0016,40913,26.8
300,IDCJAC0009,40913,2.6,1.0,N,2014-10-28,IDCJAC0010,40913,34.2,1.0,Y,IDCJAC0016,40913,27.6
301,IDCJAC0009,40913,0.0,1.0,N,2014-10-29,IDCJAC0010,40913,30.7,1.0,Y,IDCJAC0016,40913,27.4
302,IDCJAC0009,40913,0.0,1.0,N,2014-10-30,IDCJAC0010,40913,28.8,1.0,Y,IDCJAC0016,40913,27.5
303,IDCJAC0009,40913,0.0,1.0,N,2014-10-31,IDCJAC0010,40913,30.4,1.0,Y,IDCJAC0016,40913,25.1
304,IDCJAC0009,40913,0.0,1.0,N,2014-11-01,IDCJAC0010,40913,30.9,1.0,Y,IDCJAC0016,40913,25.4
305,IDCJAC0009,40913,0.0,1.0,N,2014-11-02,IDCJAC0010,40913,31.2,1.0,Y,IDCJAC0016,40913,24.7
306,IDCJAC0009,40913,0.0,1.0,N,2014-11-03,IDCJAC0010,40913,23.8,1.0,Y,IDCJAC0016,40913,5.4
307,IDCJAC0009,40913,0.0,1.0,N,2014-11-04,IDCJAC0010,40913,26.4,1.0,Y,IDCJAC0016,40913,18.5
308,IDCJAC0009,40913,0.0,1.0,N,2014-11-05,IDCJAC0010,40913,27.0,1.0,Y,IDCJAC0016,40913,25.1
309,IDCJAC0009,40913,0.0,1.0,N,2014-11-06,IDCJAC0010,40913,28.4,1.0,Y,IDCJAC0016,40913,27.1
310,IDCJAC0009,40913,9.2,1.0,N,2014-11-07,IDCJAC0010,40913,29.1,1.0,Y,IDCJAC0016,40913,23.3
311,IDCJAC0009,40913,0.0,1.0,N,2014-11-08,IDCJAC0010,40913,29.1,1.0,Y,IDCJAC0016,40913,29.3
312,IDCJAC0009,40913,0.0,1.0,N,2014-11-09,IDCJAC0010,40913,28.5,1.0,Y,IDCJAC0016,40913,30.0
313,IDCJAC0009,40913,0.0,1.0,N,2014-11-10,IDCJAC0010,40913,29.2,1.0,Y,IDCJAC0016,40913,27.4
314,IDCJAC0009,40913,0.0,1.0,N,2014-11-11,IDCJAC0010,40913,29.9,1.0,Y,IDCJAC0016,40913,27.9
315,IDCJAC0009,40913,0.0,1.0,N,2014-11-12,IDCJAC0010,40913,28.3,1.0,Y,IDCJAC0016,40913,17.2
316,IDCJAC0009,40913,9.2,1.0,N,2014-11-13,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,21.5
317,IDCJAC0009,40913,0.2,1.0,N,2014-11-14,IDCJAC0010,40913,30.0,1.0,Y,IDCJAC0016,40913,28.6
318,IDCJAC0009,40913,0.0,1.0,N,2014-11-15,IDCJAC0010,40913,32.2,1.0,Y,IDCJAC0016,40913,28.5
319,IDCJAC0009,40913,0.0,1.0,N,2014-11-16,IDCJAC0010,40913,38.9,1.0,Y,IDCJAC0016,40913,24.3
320,IDCJAC0009,40913,0.0,1.0,N,2014-11-17,IDCJAC0010,40913,30.3,1.0,Y,IDCJAC0016,40913,26.9
321,IDCJAC0009,40913,2.6,1.0,N,2014-11-18,IDCJAC0010,40913,28.3,1.0,Y,IDCJAC0016,40913,13.1
322,IDCJAC0009,40913,13.8,1.0,N,2014-11-19,IDCJAC0010,40913,30.0,1.0,Y,IDCJAC0016,40913,12.0
323,IDCJAC0009,40913,56.0,1.0,N,2014-11-20,IDCJAC0010,40913,28.9,1.0,Y,IDCJAC0016,40913,21.8
324,IDCJAC0009,40913,0.0,1.0,N,2014-11-21,IDCJAC0010,40913,30.4,1.0,Y,IDCJAC0016,40913,26.6
325,IDCJAC0009,40913,0.0,1.0,N,2014-11-22,IDCJAC0010,40913,31.5,1.0,Y,IDCJAC0016,40913,27.7
326,IDCJAC0009,40913,0.0,1.0,N,2014-11-23,IDCJAC0010,40913,30.4,1.0,Y,IDCJAC0016,40913,28.5
327,IDCJAC0009,40913,0.0,1.0,N,2014-11-24,IDCJAC0010,40913,30.5,1.0,Y,IDCJAC0016,40913,29.3
328,IDCJAC0009,40913,0.0,1.0,N,2014-11-25,IDCJAC0010,40913,31.1,1.0,Y,IDCJAC0016,40913,29.4
329,IDCJAC0009,40913,3.6,1.0,N,2014-11-26,IDCJAC0010,40913,29.1,1.0,Y,IDCJAC0016,40913,16.0
330,IDCJAC0009,40913,3.0,1.0,N,2014-11-27,IDCJAC0010,40913,32.0,1.0,Y,IDCJAC0016,40913,23.4
331,IDCJAC0009,40913,43.4,1.0,N,2014-11-28,IDCJAC0010,40913,27.4,1.0,Y,IDCJAC0016,40913,15.1
332,IDCJAC0009,40913,1.0,1.0,N,2014-11-29,IDCJAC0010,40913,27.3,1.0,Y,IDCJAC0016,40913,30.2
333,IDCJAC0009,40913,0.0,1.0,N,2014-11-30,IDCJAC0010,40913,27.8,1.0,Y,IDCJAC0016,40913,29.3
334,IDCJAC0009,40913,0.0,1.0,N,2014-12-01,IDCJAC0010,40913,28.4,1.0,N,IDCJAC0016,40913,27.2
335,IDCJAC0009,40913,0.0,1.0,N,2014-12-02,IDCJAC0010,40913,29.1,1.0,N,IDCJAC0016,40913,17.1
336,IDCJAC0009,40913,0.2,1.0,N,2014-12-03,IDCJAC0010,40913,29.8,1.0,N,IDCJAC0016,40913,28.6
337,IDCJAC0009,40913,0.0,1.0,N,2014-12-04,IDCJAC0010,40913,30.3,1.0,N,IDCJAC0016,40913,27.7
338,IDCJAC0009,40913,0.0,1.0,N,2014-12-05,IDCJAC0010,40913,30.0,1.0,N,IDCJAC0016,40913,17.3
339,IDCJAC0009,40913,11.6,1.0,N,2014-12-06,IDCJAC0010,40913,28.4,1.0,N,IDCJAC0016,40913,11.2
340,IDCJAC0009,40913,1.4,1.0,N,2014-12-07,IDCJAC0010,40913,30.3,1.0,N,IDCJAC0016,40913,25.6
341,IDCJAC0009,40913,0.0,1.0,N,2014-12-08,IDCJAC0010,40913,30.4,1.0,N,IDCJAC0016,40913,11.4
342,IDCJAC0009,40913,25.2,1.0,N,2014-12-09,IDCJAC0010,40913,33.2,1.0,N,IDCJAC0016,40913,22.2
343,IDCJAC0009,40913,0.6,1.0,N,2014-12-10,IDCJAC0010,40913,29.9,1.0,N,IDCJAC0016,40913,23.2
344,IDCJAC0009,40913,0.0,1.0,N,2014-12-11,IDCJAC0010,40913,32.2,1.0,N,IDCJAC0016,40913,10.0
345,IDCJAC0009,40913,27.0,1.0,N,2014-12-12,IDCJAC0010,40913,24.7,1.0,N,IDCJAC0016,40913,7.4
346,IDCJAC0009,40913,3.8,1.0,N,2014-12-13,IDCJAC0010,40913,24.9,1.0,N,IDCJAC0016,40913,8.0
347,IDCJAC0009,40913,0.0,1.0,N,2014-12-14,IDCJAC0010,40913,26.3,1.0,N,IDCJAC0016,40913,13.6
348,IDCJAC0009,40913,0.0,1.0,N,2014-12-15,IDCJAC0010,40913,28.8,1.0,N,IDCJAC0016,40913,31.1
349,IDCJAC0009,40913,0.0,1.0,N,2014-12-16,IDCJAC0010,40913,30.0,1.0,N,IDCJAC0016,40913,30.0
350,IDCJAC0009,40913,0.0,1.0,N,2014-12-17,IDCJAC0010,40913,35.0,1.0,N,IDCJAC0016,40913,30.9
351,IDCJAC0009,40913,1.2,1.0,N,2014-12-18,IDCJAC0010,40913,32.4,1.0,N,IDCJAC0016,40913,23.5
352,IDCJAC0009,40913,16.8,1.0,N,2014-12-19,IDCJAC0010,40913,34.7,1.0,N,IDCJAC0016,40913,29.3
353,IDCJAC0009,40913,0.0,1.0,N,2014-12-20,IDCJAC0010,40913,29.1,1.0,N,IDCJAC0016,40913,20.3
354,IDCJAC0009,40913,0.0,1.0,N,2014-12-21,IDCJAC0010,40913,29.3,1.0,N,IDCJAC0016,40913,20.5
355,IDCJAC0009,40913,0.0,1.0,N,2014-12-22,IDCJAC0010,40913,28.5,1.0,N,IDCJAC0016,40913,28.0
356,IDCJAC0009,40913,0.0,1.0,N,2014-12-23,IDCJAC0010,40913,28.8,1.0,N,IDCJAC0016,40913,24.8
357,IDCJAC0009,40913,0.0,1.0,N,2014-12-24,IDCJAC0010,40913,30.3,1.0,N,IDCJAC0016,40913,29.9
358,IDCJAC0009,40913,0.0,1.0,N,2014-12-25,IDCJAC0010,40913,30.2,1.0,N,IDCJAC0016,40913,24.0
359,IDCJAC0009,40913,0.0,1.0,N,2014-12-26,IDCJAC0010,40913,31.7,1.0,N,IDCJAC0016,40913,16.1
360,IDCJAC0009,40913,7.2,1.0,N,2014-12-27,IDCJAC0010,40913,23.4,1.0,N,IDCJAC0016,40913,3.5
361,IDCJAC0009,40913,22.4,1.0,N,2014-12-28,IDCJAC0010,40913,27.0,1.0,N,IDCJAC0016,40913,6.6
362,IDCJAC0009,40913,6.0,1.0,N,2014-12-29,IDCJAC0010,40913,29.9,1.0,N,IDCJAC0016,40913,13.7
363,IDCJAC0009,40913,1.0,1.0,N,2014-12-30,IDCJAC0010,40913,35.5,1.0,N,IDCJAC0016,40913,29.9
364,IDCJAC0009,40913,0.0,1.0,N,2014-12-31,IDCJAC0010,40913,33.9,1.0,N,IDCJAC0016,40913,26.7
365,IDCJAC0009,40913,12.2,1.0,N,2015-01-01,IDCJAC0010,40913,31.3,1.0,Y,IDCJAC0016,40913,23.4
366,IDCJAC0009,40913,0.2,1.0,N,2015-01-02,IDCJAC0010,40913,30.5,1.0,Y,IDCJAC0016,40913,23.2
367,IDCJAC0009,40913,1.2,1.0,N,2015-01-03,IDCJAC0010,40913,28.9,1.0,Y,IDCJAC0016,40913,11.7
368,IDCJAC0009,40913,16.8,1.0,N,2015-01-04,IDCJAC0010,40913,30.2,1.0,Y,IDCJAC0016,40913,24.8
369,IDCJAC0009,40913,0.0,1.0,N,2015-01-05,IDCJAC0010,40913,28.1,1.0,Y,IDCJAC0016,40913,10.9
370,IDCJAC0009,40913,21.6,1.0,N,2015-01-06,IDCJAC0010,40913,29.5,1.0,Y,IDCJAC0016,40913,28.3
371,IDCJAC0009,40913,0.0,1.0,N,2015-01-07,IDCJAC0010,40913,27.1,1.0,Y,IDCJAC0016,40913,14.6
372,IDCJAC0009,40913,1.8,1.0,N,2015-01-08,IDCJAC0010,40913,28.4,1.0,Y,IDCJAC0016,40913,15.7
373,IDCJAC0009,40913,3.6,1.0,N,2015-01-09,IDCJAC0010,40913,29.5,1.0,Y,IDCJAC0016,40913,25.7
374,IDCJAC0009,40913,0.0,1.0,N,2015-01-10,IDCJAC0010,40913,30.2,1.0,Y,IDCJAC0016,40913,28.0
375,IDCJAC0009,40913,0.0,1.0,N,2015-01-11,IDCJAC0010,40913,28.2,1.0,Y,IDCJAC0016,40913,9.8
376,IDCJAC0009,40913,14.6,1.0,N,2015-01-12,IDCJAC0010,40913,30.4,1.0,Y,IDCJAC0016,40913,10.0
377,IDCJAC0009,40913,38.6,1.0,N,2015-01-13,IDCJAC0010,40913,28.4,1.0,Y,IDCJAC0016,40913,11.8
378,IDCJAC0009,40913,0.2,1.0,N,2015-01-14,IDCJAC0010,40913,30.3,1.0,Y,IDCJAC0016,40913,13.1
379,IDCJAC0009,40913,,,,2015-01-15,IDCJAC0010,40913,36.0,1.0,Y,IDCJAC0016,40913,28.6
380,IDCJAC0009,40913,0.0,1.0,N,2015-01-16,IDCJAC0010,40913,32.5,1.0,Y,IDCJAC0016,40913,30.8
381,IDCJAC0009,40913,0.0,1.0,N,2015-01-17,IDCJAC0010,40913,35.3,1.0,Y,IDCJAC0016,40913,27.3
382,IDCJAC0009,40913,0.0,1.0,N,2015-01-18,IDCJAC0010,40913,36.7,1.0,Y,IDCJAC0016,40913,28.3
383,IDCJAC0009,40913,0.0,1.0,N,2015-01-19,IDCJAC0010,40913,31.8,1.0,Y,IDCJAC0016,40913,24.3
384,IDCJAC0009,40913,35.8,1.0,N,2015-01-20,IDCJAC0010,40913,29.2,1.0,Y,IDCJAC0016,40913,21.4
385,IDCJAC0009,40913,0.2,1.0,N,2015-01-21,IDCJAC0010,40913,30.0,1.0,Y,IDCJAC0016,40913,24.4
386,IDCJAC0009,40913,1.0,1.0,N,2015-01-22,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,10.6
387,IDCJAC0009,40913,100.4,1.0,N,2015-01-23,IDCJAC0010,40913,24.8,1.0,Y,IDCJAC0016,40913,2.6
388,IDCJAC0009,40913,65.2,1.0,N,2015-01-24,IDCJAC0010,40913,30.8,1.0,Y,IDCJAC0016,40913,17.1
389,IDCJAC0009,40913,0.0,1.0,N,2015-01-25,IDCJAC0010,40913,36.7,1.0,Y,IDCJAC0016,40913,28.1
390,IDCJAC0009,40913,0.0,1.0,N,2015-01-26,IDCJAC0010,40913,33.1,1.0,Y,IDCJAC0016,40913,24.4
391,IDCJAC0009,40913,0.0,1.0,N,2015-01-27,IDCJAC0010,40913,30.2,1.0,Y,IDCJAC0016,40913,21.0
392,IDCJAC0009,40913,5.2,1.0,N,2015-01-28,IDCJAC0010,40913,28.1,1.0,Y,IDCJAC0016,40913,9.9
393,IDCJAC0009,40913,0.0,1.0,N,2015-01-29,IDCJAC0010,40913,28.9,1.0,Y,IDCJAC0016,40913,22.4
394,IDCJAC0009,40913,3.8,1.0,N,2015-01-30,IDCJAC0010,40913,29.0,1.0,Y,IDCJAC0016,40913,26.8
395,IDCJAC0009,40913,0.0,1.0,N,2015-01-31,IDCJAC0010,40913,31.8,1.0,Y,IDCJAC0016,40913,29.1
